Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,Num_Acc,id_vehicule,num_veh,senc,catv,obs,obsm,choc,manv,motor,occutc,Num_Acc,id_usager,id_vehicule,num_veh,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp,Num_Acc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
2.021E+11,13,11,2021,16:30:00,2,69,69386,2,1,1,3,JULES FERRY (PL),"457,670,000,000","48,590,000,000",2.021E+11,201 197,A01,3,1,0,2,7,19,5,NULL,2.021E+11,266 834,201 198,B01,1,1,1,1,1998,0,8,-1,-1,-1,-1,-1,2.021E+11,4,JULES FERRY                         (PL),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,12,7,2021,20:05:00,1,13,13054,2,9,1,6,DEPARTEMENTALE 48 (ROUTE ),"434,050,800,000","52,231,800,000",2.021E+11,201 167,B01,3,1,0,2,4,6,5,NULL,2.021E+11,266 792,201 167,B01,1,1,3,1,2009,5,8,0,-1,-1,-1,-1,2.021E+11,7,DEPARTEMENTALE 48 (ROUTE ),0,NULL,2,2,0,1,0,0,1,NULL,-1,1,5,1,30
2.021E+11,12,7,2021,20:05:00,1,13,13054,2,9,1,6,DEPARTEMENTALE 48 (ROUTE ),"434,050,800,000","52,231,800,000",2.021E+11,201 167,B01,3,1,0,2,4,6,5,NULL,2.021E+11,266 793,201 168,A01,1,1,1,2,1995,5,1,8,-1,-1,-1,-1,2.021E+11,7,DEPARTEMENTALE 48 (ROUTE ),0,NULL,2,2,0,1,0,0,1,NULL,-1,1,5,1,30
2.021E+11,12,7,2021,20:05:00,1,13,13054,2,9,1,6,DEPARTEMENTALE 48 (ROUTE ),"434,050,800,000","52,231,800,000",2.021E+11,201 167,B01,3,1,0,2,4,6,5,NULL,2.021E+11,266 794,201 168,A01,2,2,1,1,1998,5,1,0,-1,-1,-1,-1,2.021E+11,7,DEPARTEMENTALE 48 (ROUTE ),0,NULL,2,2,0,1,0,0,1,NULL,-1,1,5,1,30
2.021E+11,8,7,2021,09:30:00,1,13,13019,2,6,1,3,ROUTE D’APT,"434,651,100,000","53,536,000,000",2.021E+11,201 163,B01,3,1,0,2,0,0,0,NULL,2.021E+11,266 785,201 162,A01,1,1,4,1,1975,0,2,6,-1,-1,-1,-1,2.021E+11,7,ROUTE D’APT,0,NULL,1,1,0,1,0,0,2,NULL,-1,1,0,1,50
2.021E+11,8,7,2021,09:30:00,1,13,13019,2,6,1,3,ROUTE D’APT,"434,651,100,000","53,536,000,000",2.021E+11,201 163,B01,3,1,0,2,0,0,0,NULL,2.021E+11,266 786,201 163,B01,1,1,3,1,1961,5,2,8,-1,-1,-1,-1,2.021E+11,7,ROUTE D’APT,0,NULL,1,1,0,1,0,0,2,NULL,-1,1,0,1,50
2.021E+11,1,4,2021,18:30:00,1,33,33063,2,7,-1,3,Place Paul Doumer,"448,515,900,000"," -0,5740400000",2.021E+11,201 143,A01,2,1,0,2,7,1,5,NULL,2.021E+11,266 762,201 143,A01,1,1,4,1,1991,4,0,-1,-1,-1,-1,-1,2.021E+11,4,NULL,-1,NULL,1,2,2,1,-1,-1,1,NULL,-1,-1,0,1,50
2.021E+11,1,4,2021,18:30:00,1,33,33063,2,7,-1,3,Place Paul Doumer,"448,515,900,000"," -0,5740400000",2.021E+11,201 143,A01,2,1,0,2,7,1,5,NULL,2.021E+11,266 763,201 144,B01,1,1,1,1,1978,9,1,-1,-1,-1,-1,-1,2.021E+11,4,NULL,-1,NULL,1,2,2,1,-1,-1,1,NULL,-1,-1,0,1,50
2.021E+11,28,8,2021,21:00:00,5,38,38382,1,8,1,6,Rue de l'Industrie,"452,207,770,000","56,814,511,000",2.021E+11,201 125,B01,1,1,0,4,7,23,5,NULL,2.021E+11,266 736,201 124,A01,1,1,1,1,1978,4,-1,-1,-1,-1,-1,-1,2.021E+11,4,NULL,-1,NULL,2,-1,-1,1,-1,-1,1,NULL,-1,1,4,6,-1
2.021E+11,28,8,2021,21:00:00,5,38,38382,1,8,1,6,Rue de l'Industrie,"452,207,770,000","56,814,511,000",2.021E+11,201 125,B01,1,1,0,4,7,23,5,NULL,2.021E+11,266 737,201 125,B01,1,1,2,1,1992,-1,-1,-1,-1,-1,-1,-1,2.021E+11,4,NULL,-1,NULL,2,-1,-1,1,-1,-1,1,NULL,-1,1,4,6,-1
2.021E+11,27,12,2021,14:10:00,1,33,33063,2,2,8,3,Avenue d'Arès,"448,364,600,000"," -0,6011900000",2.021E+11,201 106,B01,2,1,0,2,1,1,5,NULL,2.021E+11,266 714,201 105,A01,1,1,1,2,1996,0,1,-1,-1,-1,-1,-1,2.021E+11,4,BD GEORGES POMPIDOU,0,NULL,1,2,3,1,-1,-1,1,NULL,-1,1,5,1,50
2.021E+11,27,12,2021,14:10:00,1,33,33063,2,2,8,3,Avenue d'Arès,"448,364,600,000"," -0,6011900000",2.021E+11,201 106,B01,2,1,0,2,1,1,5,NULL,2.021E+11,266 715,201 106,B01,1,1,4,1,1973,0,2,-1,-1,-1,-1,-1,2.021E+11,4,BD GEORGES POMPIDOU,0,NULL,1,2,3,1,-1,-1,1,NULL,-1,1,5,1,50
2.021E+11,27,10,2021,11:15:00,1,75,75108,2,3,1,3,BOULEVARD MALESHERBES,"488,804,910,000","23,129,920,000",2.021E+11,201 090,B01,2,1,0,2,1,1,5,NULL,2.021E+11,266 698,201 090,B01,1,1,4,2,1993,1,8,0,-1,0,0,-1,2.021E+11,4,BOULEVARD MALESHERBES,0,NULL,3,6,1,2,-1,-1,1,NULL,-1,1,-1,5,50
2.021E+11,27,10,2021,11:15:00,1,75,75108,2,3,1,3,BOULEVARD MALESHERBES,"488,804,910,000","23,129,920,000",2.021E+11,201 090,B01,2,1,0,2,1,1,5,NULL,2.021E+11,266 699,201 091,A01,1,1,1,1,1996,4,1,0,-1,0,0,-1,2.021E+11,4,BOULEVARD MALESHERBES,0,NULL,3,6,1,2,-1,-1,1,NULL,-1,1,-1,5,50
2.021E+11,10,11,2021,17:00:00,1,87,87085,2,1,1,6,FOUGERAS (RUE DE),"458,695,800,000","12,977,500,000",2.021E+11,201 084,A01,2,1,7,0,0,14,5,NULL,2.021E+11,266 691,201 084,A01,1,1,3,1,1951,5,2,0,-1,-1,-1,-1,2.021E+11,3,FOUGERAS (RUE DE),0,NULL,3,4,0,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,24,10,2021,12:52:00,1,87,87085,2,1,1,3,FRACHON ( ave Benoit),"458,532,800,000","12,958,800,000",2.021E+11,201 082,B01,1,1,0,2,1,1,5,NULL,2.021E+11,266 689,201 082,B01,1,1,3,1,1964,9,2,0,-1,-1,-1,-1,2.021E+11,3,FRACHON ( ave Benoit),0,NULL,3,2,3,2,1,200,1,NULL,-1,1,9,1,50
2.021E+11,24,10,2021,12:52:00,1,87,87085,2,1,1,3,FRACHON ( ave Benoit),"458,532,800,000","12,958,800,000",2.021E+11,201 082,B01,1,1,0,2,1,1,5,NULL,2.021E+11,266 690,201 083,A01,1,1,1,1,1955,4,1,0,-1,-1,-1,-1,2.021E+11,3,FRACHON ( ave Benoit),0,NULL,3,2,3,2,1,200,1,NULL,-1,1,9,1,50
2.021E+11,27,10,2021,17:50:00,1,35,35093,2,2,1,1,MANOIR (AVENUE DU),"486,240,600,000","-20,337,500,000",2.021E+11,201 077,B01,2,1,0,2,1,23,5,NULL,2.021E+11,266 682,201 076,A01,1,1,1,1,1927,5,8,0,-1,-1,-1,-1,2.021E+11,4,MANOIR (AVENUE DU),0,NULL,2,0,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,27,10,2021,17:50:00,1,35,35093,2,2,1,1,MANOIR (AVENUE DU),"486,240,600,000","-20,337,500,000",2.021E+11,201 077,B01,2,1,0,2,1,23,5,NULL,2.021E+11,266 683,201 077,B01,1,1,3,1,1955,5,8,0,-1,-1,-1,-1,2.021E+11,4,MANOIR (AVENUE DU),0,NULL,2,0,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,25,1,2021,10:10:00,1,13,13054,2,2,1,3,JEAN MONNET (RUE ),"434,029,000,000","52,164,800,000",2.021E+11,201 055,B01,3,1,0,2,1,2,5,NULL,2.021E+11,266 657,201 055,B01,1,1,3,1,1986,5,2,4,-1,-1,-1,-1,2.021E+11,7,JEAN MONNET (RUE ),0,NULL,2,2,0,1,1,233,1,NULL,-1,1,8,1,50
2.021E+11,25,1,2021,10:10:00,1,13,13054,2,2,1,3,JEAN MONNET (RUE ),"434,029,000,000","52,164,800,000",2.021E+11,201 055,B01,3,1,0,2,1,2,5,NULL,2.021E+11,266 658,201 056,A01,1,1,1,1,1952,4,8,0,-1,-1,-1,-1,2.021E+11,7,JEAN MONNET (RUE ),0,NULL,2,2,0,1,1,233,1,NULL,-1,1,8,1,50
2.021E+11,25,10,2021,14:34:00,1,65,65417,2,6,1,3,Rue Edouard Dallas,"432,237,680,000","0,0941080000",2.021E+11,201 045,B01,2,1,1,2,7,1,5,NULL,2.021E+11,266 644,201 045,B01,1,1,4,1,1952,5,2,-1,-1,0,0,-1,2.021E+11,3,RD608,-1,NULL,1,2,-1,1,0,230,2,NULL,-1,1,-1,1,50
2.021E+11,25,10,2021,14:34:00,1,65,65417,2,6,1,3,Rue Edouard Dallas,"432,237,680,000","0,0941080000",2.021E+11,201 045,B01,2,1,1,2,7,1,5,NULL,2.021E+11,266 645,201 046,A01,1,1,1,1,1958,5,1,-1,-1,0,0,-1,2.021E+11,3,RD608,-1,NULL,1,2,-1,1,0,230,2,NULL,-1,1,-1,1,50
2.021E+11,8,5,2021,16:30:00,1,33,33044,1,1,1,6,RD140,"447,686,850,000"," -0,1721330000",2.021E+11,201 032,C01,1,1,0,2,4,1,-1,NULL,2.021E+11,266 625,201 030,A01,1,1,1,1,1964,0,1,-1,-1,-1,-1,-1,2.021E+11,3,NULL,-1,NULL,2,2,0,1,-1,-1,3,NULL,-1,1,0,1,80
2.021E+11,8,5,2021,16:30:00,1,33,33044,1,1,1,6,RD140,"447,686,850,000"," -0,1721330000",2.021E+11,201 032,C01,1,1,0,2,4,1,-1,NULL,2.021E+11,266 626,201 031,B01,1,1,4,1,1952,5,2,-1,-1,-1,-1,-1,2.021E+11,3,NULL,-1,NULL,2,2,0,1,-1,-1,3,NULL,-1,1,0,1,80
2.021E+11,8,5,2021,16:30:00,1,33,33044,1,1,1,6,RD140,"447,686,850,000"," -0,1721330000",2.021E+11,201 032,C01,1,1,0,2,4,1,-1,NULL,2.021E+11,266 627,201 032,C01,1,1,4,1,1956,5,2,-1,-1,-1,-1,-1,2.021E+11,3,NULL,-1,NULL,2,2,0,1,-1,-1,3,NULL,-1,1,0,1,80
2.021E+11,28,9,2021,12:00:00,1,38,38511,1,1,1,1,route départemantale 29,"453,528,241,000","59,611,990,000",2.021E+11,200 915,A01,1,1,0,2,1,5,5,NULL,2.021E+11,266 462,200 914,B01,1,1,4,1,1997,4,8,-1,-1,0,0,-1,2.021E+11,3,29,0,D,2,2,0,1,4,500,1,NULL,-1,1,0,1,80
2.021E+11,28,9,2021,12:00:00,1,38,38511,1,1,1,1,route départemantale 29,"453,528,241,000","59,611,990,000",2.021E+11,200 915,A01,1,1,0,2,1,5,5,NULL,2.021E+11,266 463,200 915,A01,1,1,3,1,2001,1,0,-1,-1,0,0,-1,2.021E+11,3,29,0,D,2,2,0,1,4,500,1,NULL,-1,1,0,1,80
2.021E+11,5,10,2021,16:30:00,1,973,97309,1,1,1,2,Route de la Matourienne,"48,770,930,000","-522,978,560,000",2.021E+11,200 900,A01,1,1,0,0,4,0,5,NULL,2.021E+11,266 442,200 899,B01,1,1,1,1,1981,5,1,-1,-1,0,0,-1,2.021E+11,3,4,0,N,2,2,0,1,11,500,1,NULL,-1,1,0,1,80
2.021E+11,5,10,2021,16:30:00,1,973,97309,1,1,1,2,Route de la Matourienne,"48,770,930,000","-522,978,560,000",2.021E+11,200 900,A01,1,1,0,0,4,0,5,NULL,2.021E+11,266 443,200 900,A01,1,1,3,1,1954,1,0,-1,-1,0,0,-1,2.021E+11,3,4,0,N,2,2,0,1,11,500,1,NULL,-1,1,0,1,80
2.021E+11,8,11,2021,17:00:00,1,45,45298,2,1,1,3,EUROPE (PONT DE L'EUROPE),"478,933,600,000","18,762,500,000",2.021E+11,200 892,B01,2,1,0,2,8,19,5,NULL,2.021E+11,266 433,200 892,B01,1,1,4,1,1943,5,8,0,-1,-1,-1,-1,2.021E+11,4,EUROPE (PONT DE L'EUROPE),0,NULL,2,4,0,1,1,0,1,NULL,-1,1,2,1,50
2.021E+11,8,11,2021,17:00:00,1,45,45298,2,1,1,3,EUROPE (PONT DE L'EUROPE),"478,933,600,000","18,762,500,000",2.021E+11,200 892,B01,2,1,0,2,8,19,5,NULL,2.021E+11,266 434,200 893,A01,1,1,1,1,1986,5,1,0,-1,-1,-1,-1,2.021E+11,4,EUROPE (PONT DE L'EUROPE),0,NULL,2,4,0,1,1,0,1,NULL,-1,1,2,1,50
2.021E+11,28,7,2021,13:35:00,1,19,19031,2,1,1,2,MALECROIX (RUE DE),"451,512,100,000","15,491,700,000",2.021E+11,200 874,A01,1,1,0,2,8,15,5,NULL,2.021E+11,266 411,200 873,B01,1,1,1,2,1957,3,1,8,-1,-1,-1,-1,2.021E+11,4,MALECROIX (RUE DE),0,NULL,2,2,0,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,28,7,2021,13:35:00,1,19,19031,2,1,1,2,MALECROIX (RUE DE),"451,512,100,000","15,491,700,000",2.021E+11,200 874,A01,1,1,0,2,8,15,5,NULL,2.021E+11,266 412,200 874,A01,1,1,4,1,2000,4,2,8,-1,-1,-1,-1,2.021E+11,4,MALECROIX (RUE DE),0,NULL,2,2,0,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,9,11,2021,11:40:00,1,66,66136,2,6,1,3,BALEARES ROND POINT ET CITE DES,"426,884,800,000","28,950,200,000",2.021E+11,200 865,B01,1,1,0,2,1,1,5,NULL,2.021E+11,266 397,200 865,B01,1,1,4,1,1971,5,8,0,-1,-1,-1,-1,2.021E+11,4,BALEARES ROND POINT ET CITE DES,0,NULL,1,1,0,1,-1,-1,3,NULL,-1,1,0,1,50
2.021E+11,9,11,2021,11:40:00,1,66,66136,2,6,1,3,BALEARES ROND POINT ET CITE DES,"426,884,800,000","28,950,200,000",2.021E+11,200 865,B01,1,1,0,2,1,1,5,NULL,2.021E+11,266 398,200 866,A01,1,1,1,2,1958,0,1,0,-1,-1,-1,-1,2.021E+11,4,BALEARES ROND POINT ET CITE DES,0,NULL,1,1,0,1,-1,-1,3,NULL,-1,1,0,1,50
2.021E+11,17,10,2021,21:25:00,4,76,76351,2,2,1,3,VERDUN (RUE DE),"495,013,935,778","0,1500253379",2.021E+11,200 821,A01,2,1,0,2,2,15,5,NULL,2.021E+11,266 336,200 820,B01,1,1,4,1,1966,0,2,-1,-1,-1,-1,-1,2.021E+11,3,VERDUN (RUE DE),0,NULL,2,2,0,1,70,5096,1,NULL,-1,1,0,1,50
2.021E+11,17,10,2021,21:25:00,4,76,76351,2,2,1,3,VERDUN (RUE DE),"495,013,935,778","0,1500253379",2.021E+11,200 821,A01,2,1,0,2,2,15,5,NULL,2.021E+11,266 337,200 821,A01,1,1,4,1,2002,4,2,-1,-1,-1,-1,-1,2.021E+11,3,VERDUN (RUE DE),0,NULL,2,2,0,1,70,5096,1,NULL,-1,1,0,1,50
2.021E+11,16,10,2021,19:30:00,5,76,76351,2,1,1,1,LAFAYETTE ( COURS),"494,917,610,000","0,1252000000",2.021E+11,200 819,A01,0,1,0,2,8,19,5,NULL,2.021E+11,266 334,200 818,B01,1,1,1,1,1994,0,1,-1,-1,-1,-1,-1,2.021E+11,4,LAFAYETTE ( COURS),0,NULL,3,5,0,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,16,10,2021,19:30:00,5,76,76351,2,1,1,1,LAFAYETTE ( COURS),"494,917,610,000","0,1252000000",2.021E+11,200 819,A01,0,1,0,2,8,19,5,NULL,2.021E+11,266 335,200 819,A01,1,1,3,1,1968,0,2,-1,-1,-1,-1,-1,2.021E+11,4,LAFAYETTE ( COURS),0,NULL,3,5,0,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,13,11,2021,17:00:00,1,37,37122,2,6,2,3,CHANTEPIE (RUE DE),"473,503,784,806","0,6562600230",2.021E+11,200 790,B01,3,1,0,2,7,1,0,NULL,2.021E+11,266 303,200 790,B01,1,1,4,2,1973,0,8,0,-1,-1,-1,-1,2.021E+11,4,NULL,0,NULL,2,2,0,1,-1,-1,1,NULL,-1,2,5,1,50
2.021E+11,13,11,2021,17:00:00,1,37,37122,2,6,2,3,CHANTEPIE (RUE DE),"473,503,784,806","0,6562600230",2.021E+11,200 790,B01,3,1,0,2,7,1,0,NULL,2.021E+11,266 304,200 791,A01,1,1,1,1,1946,5,1,0,-1,-1,-1,-1,2.021E+11,4,NULL,0,NULL,2,2,0,1,-1,-1,1,NULL,-1,2,5,1,50
2.021E+11,18,4,2021,17:50:00,1,13,13047,2,6,1,2,RAYMOND FILIPPI AVENUE,"435,057,400,000","49,845,900,000",2.021E+11,200 773,A01,0,1,0,2,5,2,5,NULL,2.021E+11,266 278,200 772,B01,1,1,1,1,1973,5,1,0,-1,-1,-1,-1,2.021E+11,4,RAYMOND FILIPPI AVENUE,0,NULL,1,2,0,1,0,0,2,NULL,-1,1,0,1,30
2.021E+11,18,4,2021,17:50:00,1,13,13047,2,6,1,2,RAYMOND FILIPPI AVENUE,"435,057,400,000","49,845,900,000",2.021E+11,200 773,A01,0,1,0,2,5,2,5,NULL,2.021E+11,266 279,200 773,A01,1,1,4,2,1955,5,2,0,-1,-1,-1,-1,2.021E+11,4,RAYMOND FILIPPI AVENUE,0,NULL,1,2,0,1,0,0,2,NULL,-1,1,0,1,30
2.021E+11,31,12,2021,16:43:00,1,87,87085,2,1,1,7,FRACHON ( ave Benoit),"458,561,400,000","12,918,400,000",2.021E+11,200 769,B01,1,1,0,0,2,2,5,NULL,2.021E+11,266 274,200 769,B01,1,1,4,1,2005,5,8,0,-1,-1,-1,-1,2.021E+11,3,FRACHON ( ave Benoit),0,NULL,4,3,0,2,0,0,1,NULL,-1,1,0,1,50
2.021E+11,31,12,2021,16:43:00,1,87,87085,2,1,1,7,FRACHON ( ave Benoit),"458,561,400,000","12,918,400,000",2.021E+11,200 769,B01,1,1,0,0,2,2,5,NULL,2.021E+11,266 275,200 770,A01,1,1,1,1,2005,5,2,0,-1,-1,-1,-1,2.021E+11,3,FRACHON ( ave Benoit),0,NULL,4,3,0,2,0,0,1,NULL,-1,1,0,1,50
2.021E+11,1,4,2021,07:45:00,2,57,57289,2,9,1,7,Rue de la solitude,"490,549,269,000","70,353,568,000",2.021E+11,200 719,A01,3,1,13,0,1,26,5,NULL,2.021E+11,266 201,200 719,A01,1,1,2,1,1976,5,0,-1,-1,-1,-1,-1,2.021E+11,4,NULL,-1,NULL,2,-1,-1,1,-1,-1,1,NULL,-1,1,-1,6,-1
2.021E+11,13,6,2021,17:33:00,1,73,73008,2,2,7,3,D1201 Av Franklin Roosevelt,"457,059,400,000","59,106,600,000",2.021E+11,200 716,B01,2,1,0,2,1,1,5,NULL,2.021E+11,266 196,200 715,A01,1,1,1,1,1981,1,1,0,-1,-1,-1,-1,2.021E+11,3,ROOSEVELT FRANKLIN AVENUE,0,NULL,3,4,2,1,19,440,1,NULL,-1,1,0,1,50
2.021E+11,13,6,2021,17:33:00,1,73,73008,2,2,7,3,D1201 Av Franklin Roosevelt,"457,059,400,000","59,106,600,000",2.021E+11,200 716,B01,2,1,0,2,1,1,5,NULL,2.021E+11,266 197,200 716,B01,1,1,3,1,1971,5,2,0,-1,-1,-1,-1,2.021E+11,3,ROOSEVELT FRANKLIN AVENUE,0,NULL,3,4,2,1,19,440,1,NULL,-1,1,0,1,50
2.021E+11,8,11,2021,13:36:00,1,10,10387,2,2,1,3,QUATORZE JUILLET (RUE DU),"482,943,000,000","40,783,000,000",2.021E+11,200 711,B01,1,1,0,2,3,1,5,NULL,2.021E+11,266 187,200 710,A01,1,1,1,1,1976,0,1,0,-1,-1,-1,-1,2.021E+11,4,QUATORZE JUILLET (RUE DU),0,NULL,1,3,1,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,8,11,2021,13:36:00,1,10,10387,2,2,1,3,QUATORZE JUILLET (RUE DU),"482,943,000,000","40,783,000,000",2.021E+11,200 711,B01,1,1,0,2,3,1,5,NULL,2.021E+11,266 188,200 710,A01,4,2,1,1,2021,9,3,8,-1,-1,-1,-1,2.021E+11,4,QUATORZE JUILLET (RUE DU),0,NULL,1,3,1,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,8,11,2021,13:36:00,1,10,10387,2,2,1,3,QUATORZE JUILLET (RUE DU),"482,943,000,000","40,783,000,000",2.021E+11,200 711,B01,1,1,0,2,3,1,5,NULL,2.021E+11,266 189,200 710,A01,3,2,1,1,2019,9,3,8,-1,-1,-1,-1,2.021E+11,4,QUATORZE JUILLET (RUE DU),0,NULL,1,3,1,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,8,11,2021,13:36:00,1,10,10387,2,2,1,3,QUATORZE JUILLET (RUE DU),"482,943,000,000","40,783,000,000",2.021E+11,200 711,B01,1,1,0,2,3,1,5,NULL,2.021E+11,266 190,200 711,B01,1,1,4,2,2002,5,2,6,-1,-1,-1,-1,2.021E+11,4,QUATORZE JUILLET (RUE DU),0,NULL,1,3,1,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,9,11,2021,12:40:00,1,65,65440,1,6,1,3,PAU (ROND POINT DE),"432,377,220,000","0,0418490000",2.021E+11,200 702,B01,2,1,0,2,1,1,5,NULL,2.021E+11,266 176,200 701,A01,1,1,1,2,2001,2,1,-1,-1,0,0,-1,2.021E+11,3,PAU (ROND POINT DE),0,NULL,1,2,0,1,51,455,2,NULL,-1,1,0,1,50
2.021E+11,9,11,2021,12:40:00,1,65,65440,1,6,1,3,PAU (ROND POINT DE),"432,377,220,000","0,0418490000",2.021E+11,200 702,B01,2,1,0,2,1,1,5,NULL,2.021E+11,266 177,200 702,B01,1,1,3,1,1966,3,2,-1,-1,0,0,-1,2.021E+11,3,PAU (ROND POINT DE),0,NULL,1,2,0,1,51,455,2,NULL,-1,1,0,1,50
2.021E+11,8,11,2021,19:48:00,5,56,56121,2,3,8,3,JENNER (RUE EDWARD),"477,514,100,000","-33,708,400,000",2.021E+11,200 697,B01,2,1,0,2,8,1,5,NULL,2.021E+11,266 172,200 697,B01,1,1,4,2,1992,5,2,8,-1,-1,-1,-1,2.021E+11,4,JENNER (RUE EDWARD),0,NULL,1,1,2,2,-1,-1,1,NULL,-1,1,0,5,30
2.021E+11,8,11,2021,19:48:00,5,56,56121,2,3,8,3,JENNER (RUE EDWARD),"477,514,100,000","-33,708,400,000",2.021E+11,200 697,B01,2,1,0,2,8,1,5,NULL,2.021E+11,266 173,200 698,A01,1,1,1,1,2001,1,1,8,-1,-1,-1,-1,2.021E+11,4,JENNER (RUE EDWARD),0,NULL,1,1,2,2,-1,-1,1,NULL,-1,1,0,5,30
2.021E+11,10,11,2021,16:15:00,1,49,49246,2,6,1,3,PERDRIAU,"474,394,000,000"," -0,4860000000",2.021E+11,200 693,B01,1,1,0,2,5,26,5,NULL,2.021E+11,266 166,200 693,B01,1,1,4,1,1963,5,2,0,-1,-1,-1,-1,2.021E+11,4,PERDRIAU,0,NULL,1,2,0,1,1,0,2,NULL,-1,1,0,1,30
2.021E+11,10,11,2021,16:15:00,1,49,49246,2,6,1,3,PERDRIAU,"474,394,000,000"," -0,4860000000",2.021E+11,200 693,B01,1,1,0,2,5,26,5,NULL,2.021E+11,266 167,200 694,A01,1,1,1,2,1961,1,8,0,-1,-1,-1,-1,2.021E+11,4,PERDRIAU,0,NULL,1,2,0,1,1,0,2,NULL,-1,1,0,1,30
2.021E+11,8,11,2021,13:55:00,1,10,10387,2,3,1,3,JEAN NESMY (RUE),"482,922,000,000","40,861,700,000",2.021E+11,200 672,B01,3,1,0,2,7,1,5,NULL,2.021E+11,266 139,200 671,A01,1,1,1,1,1955,5,1,0,-1,-1,-1,-1,2.021E+11,4,JEAN NESMY (RUE),0,NULL,2,2,0,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,8,11,2021,13:55:00,1,10,10387,2,3,1,3,JEAN NESMY (RUE),"482,922,000,000","40,861,700,000",2.021E+11,200 672,B01,3,1,0,2,7,1,5,NULL,2.021E+11,266 140,200 672,B01,1,1,4,2,1973,1,8,4,-1,-1,-1,-1,2.021E+11,4,JEAN NESMY (RUE),0,NULL,2,2,0,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,13,11,2021,01:00:00,3,974,97416,1,1,1,6,RN03,"-213,018,500,000","555,019,800,000",2.021E+11,200 658,A01,1,1,1,0,1,21,5,NULL,2.021E+11,266 125,200 658,A01,1,1,3,1,1998,0,8,0,-1,-1,-1,-1,2.021E+11,2,RN03,0,NULL,3,4,3,2,58,299,1,NULL,-1,1,0,2,90
2.021E+11,4,12,2021,09:35:00,1,78,78466,1,6,1,3,Route de Quarante Sous.,"489,239,440,000","19,954,720,000",2.021E+11,200 652,B01,1,1,0,2,1,1,5,NULL,2.021E+11,266 119,200 652,B01,1,1,3,1,1978,5,2,-1,-1,0,0,-1,2.021E+11,3,113,0,NULL,1,2,0,1,28,800,1,NULL,-1,1,0,1,70
2.021E+11,4,12,2021,09:35:00,1,78,78466,1,6,1,3,Route de Quarante Sous.,"489,239,440,000","19,954,720,000",2.021E+11,200 652,B01,1,1,0,2,1,1,5,NULL,2.021E+11,266 120,200 653,A01,1,1,1,1,1959,5,1,-1,-1,0,0,-1,2.021E+11,3,113,0,NULL,1,2,0,1,28,800,1,NULL,-1,1,0,1,70
2.021E+11,8,11,2021,15:27:00,1,54,54395,2,2,1,3,REPUBLIQUE (RUE DE LA),"486,822,242,291","61,779,042,612",2.021E+11,200 641,B01,1,1,0,2,1,1,5,NULL,2.021E+11,266 100,200 640,A01,1,1,1,1,1989,0,1,0,-1,0,0,-1,2.021E+11,4,REPUBLIQUE (RUE DE LA),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,30
2.021E+11,8,11,2021,15:27:00,1,54,54395,2,2,1,3,REPUBLIQUE (RUE DE LA),"486,822,242,291","61,779,042,612",2.021E+11,200 641,B01,1,1,0,2,1,1,5,NULL,2.021E+11,266 101,200 641,B01,1,1,4,2,1968,0,2,0,-1,0,0,-1,2.021E+11,4,REPUBLIQUE (RUE DE LA),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,30
2.021E+11,31,12,2021,14:40:00,1,73,73008,2,6,1,3,D1201 Boulevard Maréchal de Lattre de Tassigny,"456,944,490,006","59,004,671,732",2.021E+11,200 597,A01,2,1,0,2,1,9,5,NULL,2.021E+11,266 042,200 597,A01,1,1,4,1,1944,0,2,8,-1,-1,-1,-1,2.021E+11,3,LATTRE DE TASSIGNY AVENUE DE L',0,NULL,3,2,0,1,17,45,1,NULL,-1,1,5,1,50
2.021E+11,31,12,2021,14:40:00,1,73,73008,2,6,1,3,D1201 Boulevard Maréchal de Lattre de Tassigny,"456,944,490,006","59,004,671,732",2.021E+11,200 597,A01,2,1,0,2,1,9,5,NULL,2.021E+11,266 043,200 598,B01,1,1,1,1,2003,0,1,-1,-1,-1,-1,-1,2.021E+11,3,LATTRE DE TASSIGNY AVENUE DE L',0,NULL,3,2,0,1,17,45,1,NULL,-1,1,5,1,50
