Title,Publication Year,Image URL,Article Content,Article Description,female_mentions,male_mentions,representation
Louis Lambert quitte Mormont et rejoint son frère à Marloie,2024,"https://www.lavenir.net/resizer/ACw8RSEijkWyO7t0jL9HB03DIGU=/1200x630/filters:format(jpeg):focal(545x371.5:555x361.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/IFN2HXDL55BO5AFENYEPVEHY3M.jpg","10:06Virage de leffroi, la chute de trop, Des images glaçantes : le monde du cyclisme sous le choc après la chute de Vingegaard, Roglic et Evenepoel",Louis Lambert quittera Mormont en fin de saison. ...,0,0,equal
Cyclisme sur piste: médaille d'argent et ticket olympique pour la poursuite belge à Milton,2024,https://www.dhnet.be/resizer/v2/INUYMHM67VFFLDSUHZ62KTQMQY.jpg?auth=54edc35de240744efd899500c191b9aa6caf28422a4524117d8ea2f3030d3408&width=1200&height=630&quality=85&focal=256%2C170&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2F3WZLNJVGMFAQRHOXFC5ZVE3GU4.png%3A100%3A0%2C559,"Cette prestation qualifie la Belgique pour les épreuves de poursuite aux JO de Paris. Cela pose un problème de luxe à la fédération belge de cyclisme. A Paris, la Belgique aura davantage de chances d… [+275 chars]","La Belgique a décroché la médaille d'argent dans la poursuite par équipes messieurs vendredi lors de la dernière manche de la Coupe des Nations de cyclisme sur piste à Milton, au Canada. Grâce à cette 2e place, l'équipe belge décroche en outre son ticket pour…",0,2,male
Fizik dévoile la Vento Proxy : La chaussure Tout-Terrain pour les coureurs en quête de vitesse,2024,"https://www.dhnet.be/resizer/huQJVHDXyr075HO3nj9bWqOB32c=/1200x630/filters:format(jpeg):focal(495x505:505x495):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/6LJWAO74QZHR7KW5AX2LGSOHQQ.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/YZI6YIG24ZAG7GHDHS5AOYVRAA.png","Ajustement Précis pour des Performances Maximales
Le système de fermeture minimal de la Vento Proxy utilise des guides de dentelle textile BOA®, assurant un ajustement précis et confortable. Grâce a… [+2145 chars]","Fizik, la marque bien connue pour ses innovations dans le domaine du cyclisme, a récemment dévoilé sa dernière création : la chaussure de course tout-terrain, Vento Proxy. Conçue pour les cyclistes compétitifs qui exigent le meilleur en matière de performance…",1,3,male
Nutrition et cyclisme: gare à ces faux pas qui pourraient ruiner votre course...,2024,https://www.dhnet.be/resizer/v2/NFEDYKDGXVAE5LXEA5V6XRCTKQ.jpg?auth=978c3014bd0525cf682ad55e16baae2ce61ed10b88e83db8bf7ff200071415d0&width=1200&height=630&quality=85&focal=550%2C366&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FDZNGDE46VVGXRGHD3TEI5RB3GM.png%3A100%3A0%2C559,"Se gaver avant une course pour éviter la fringale
La fringale, voici lennemie tant redoutée des cyclistes. Mais, attention, pour la gérer, pas question de se goinfrer avant leffort, prévient Damien … [+6150 chars]","Steak saignant au petit déjeuner, café à volonté, soda pendant l’effort… Voici quelques faux pas qui pourraient ruiner votre course. Le point avec Damien Pauquet, diététicien et nutritionniste du sport. ...",0,0,equal
"En ce lundi de Pâques, Mouscron fait la fête au cyclisme avec sa Ronde",2024,"https://www.lavenir.net/resizer/l0SH6L4CRHGObVhe8nq5kD1yS-U=/1200x630/filters:format(jpeg):focal(545x371.5:555x361.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/QSYWJGAOCBGYXKRW6WFYTJKAC4.jpg","Et petit changement en 2024, les femmes seront les premières à prendre le départ aux alentours de midi. Elles partiront au-devant dun circuit de 24,5 km à parcourir cinq fois. Autrement dit, un total… [+1937 chars]","En plus des dames, les cadets seront aussi à l’honneur en cité hurlue. Avec une équipe Pierre&Sol-OG Cycles au taquet. ...",3,0,female
"Cyclisme. « Si je gagne Paris-Roubaix, je vais faire une grosse bringue » : quelles chances françaises ?",2024,https://cdn-s-www.ledauphine.com/images/05642C00-31C4-4132-A5A2-F0C63E7BB390/FB1200/photo-1684341330.jpg,Quatorze Français seront aux portes de l'Enfer du nord dimanche au départ de Compiègne. Mais aucun ne figure parmi les favoris pour triompher et ne serait-ce que pour monter sur le podium au vélodrom… [+3347 chars],"Christophe Laporte pas à 100%, Florian Sénéchal convalescent : 27 ans après la victoire de Frédéric Guesdon en 1997, la France court toujours après une victoire à Paris-Roubaix, et les voyants ne sont pas franchement au vert avant la 121e édition dimanche.",1,0,female
Nutrition et cyclisme: gare à ces faux pas qui pourraient ruiner votre course...,2024,https://www.lavenir.net/resizer/v2/NFEDYKDGXVAE5LXEA5V6XRCTKQ.jpg?auth=978c3014bd0525cf682ad55e16baae2ce61ed10b88e83db8bf7ff200071415d0&width=1200&height=630&quality=85&focal=550%2C366&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FUVYY255VT5BDBHOGCTGBCGI364.png%3A100%3A0%2C558,"Se gaver avant une course pour éviter la fringale
La fringale, voici lennemie tant redoutée des cyclistes. Mais, attention, pour la gérer, pas question de se goinfrer avant leffort, prévient Damien … [+6150 chars]","Steak saignant au petit déjeuner, café à volonté, soda pendant l’effort… Voici quelques faux pas qui pourraient ruiner votre course. Le point avec Damien Pauquet, diététicien et nutritionniste du sport. ...",0,0,equal
Cyclisme. Eddy Merckx observe une période de repos après une opération,2024,https://cdn-s-www.ledauphine.com/images/3884A13E-1580-4B65-9ACB-97C2404649CA/FB1200/photo-1713043903.jpg,"La légende belge du cyclisme Eddy Merckx a été opérée d'urgence d'une occlusion intestinale à la fin du mois de mars mais ses jours ne sont pas en danger, a rapporté vendredi soir le quotidien Het La… [+809 chars]",La légende belge Eddy Merckx a été opérée d’urgence à la fin du mois de mars dernier a annoncé ce vendredi soir le quotidien Het Laatste Nieuws.,0,0,equal
La province de Luxembourg cherche des parrains et marraines pour son réseau de points nœuds,2024,"https://www.lavenir.net/resizer/U0EejlHHV_SMku_9jxXH5EwbbGA=/1200x630/filters:format(jpeg):focal(1995x1129:2005x1119):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/WJBT7I5HBZFMDH6TMNSMGUOWCA.jpg","La mission des parrains et marraines consiste à signaler les manquements rencontrés sur le parcours, permettant ainsi aux services provinciaux dintervenir dans les meilleurs délais pour effectuer les… [+1512 chars]","La Province de Luxembourg, sous l’égide de la députée Marie-Eve Hannard en charge du Tourisme, lance un appel à tous les passionnés de cyclisme pour devenir les parrains ou marraines du réseau points nœuds de son territoire. Une initiative qui vise à mainteni…",0,1,male
Pourquoi les marques s’arrachent Mathieu van der Poel,2024,"https://img.static-rmg.be/a/view/q75/w499/h136/f50.00,50.00/5708517/unnamed-file-2-jpg.jpg","Mathieu van der Poel est champion du monde de cyclisme dans trois disciplines, a un charisme particulier et une personnalité attachante. Un mélange idéal pour les spécialistes du marketing.
Le 21 av… [+12435 chars]","Mathieu van der Poel est champion du monde de cyclisme dans trois disciplines, a un charisme particulier et une personnalité attachante. Un mélange idéal pour les spécialistes du marketing.
The post Pourquoi les marques s’arrachent Mathieu van der Poel appear…",0,0,equal
"La femme qui a lancé une casquette sur Mathieu van der Poel, dont elle se dit fan, réagit : “Je vais prendre mes responsabilités”",2024,https://www.lavenir.net/resizer/v2/ASZ7HILBVVDTBODOXIVR4EXJUE.jpg?auth=28df9fd5b4999b6081c36ad8eb8ee3a1fa131d08bf063230f4606b3e655a7d1c&width=1200&height=630&quality=85&focal=2534%2C1689&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FUVYY255VT5BDBHOGCTGBCGI364.png%3A100%3A0%2C558,"En effet, alors que le coureur néerlandais se trouvait seul en tête, un geste incompréhensible venu dune spectatrice sur le bord de la route a choqué les amateurs de cyclisme du monde entier : celle-… [+3209 chars]","Depuis la seconde victoire de Mathieu van der Poel sur le vélodrome de Paris-Roubaix, une image tourne sans cesse sur les réseaux sociaux : celle d’une femme qui semble jeter délibérément une casquette sur le champion du monde de cyclisme. Cette Flamande assu…",5,1,female
"La femme qui a lancé une casquette sur Mathieu van der Poel, dont elle se dit fan, réagit : “Je vais prendre mes responsabilités”",2024,https://www.dhnet.be/resizer/v2/ASZ7HILBVVDTBODOXIVR4EXJUE.jpg?auth=28df9fd5b4999b6081c36ad8eb8ee3a1fa131d08bf063230f4606b3e655a7d1c&width=1200&height=630&quality=85&focal=2534%2C1689&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2F3WZLNJVGMFAQRHOXFC5ZVE3GU4.png%3A100%3A0%2C559,"En effet, alors que le coureur néerlandais se trouvait seul en tête, un geste incompréhensible venu dune spectatrice sur le bord de la route a choqué les amateurs de cyclisme du monde entier : celle-… [+3209 chars]","Depuis la seconde victoire de Mathieu van der Poel sur le vélodrome de Paris-Roubaix, une image tourne sans cesse sur les réseaux sociaux : celle d’une femme qui semble jeter délibérément une casquette sur le champion du monde cyclisme. Cette Flamande assure …",5,1,female
"Histoires d’Or : Henry George, le “Carolor” qui a gagné à la roue de la fortune lors des JO 1920 d’Anvers",2024,https://www.dhnet.be/resizer/v2/2WNUF7IP3FEEZBU47TFETBNZBE.jpg?auth=b8b7de74313c41ef7d6ed1f98a00e24c6eb62d16efdfcae2d55bee1c81d5ce98&width=1200&height=630&quality=85&focal=1500%2C1000&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2F3WZLNJVGMFAQRHOXFC5ZVE3GU4.png%3A100%3A0%2C559,"En 1920, la Belgique brillait déjà au firmament du cyclisme. Philippe Thys venait dailleurs de remporter son troisième Tour de France, épreuve qui néchappait plus à un des nôtres depuis 1912. Mais no… [+1148 chars]","La DH raconte les 43 médailles d’or olympiques de la Belgique (18/43). Dans un sprint houleux sur le Vélodrome de Wilrijk, qui vit la chute du Britannique Harvey en passe de s’imposer, Henry George offrit sa première médaille d’or olympique au cyclisme belge.…",0,2,male
"”Virage de l’effroi”, “la chute de trop”, “Des images glaçantes” : le monde du cyclisme sous le choc après la chute de Vingegaard, Roglic et Evenepoel",2024,"https://www.dhnet.be/resizer/TugzdHF5E19rZF-zIAf27ew2K_4=/1200x630/filters:format(jpeg):focal(955x545:965x535):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/6LJWAO74QZHR7KW5AX2LGSOHQQ.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/A32VI3KP2RF2XLPNCVAENIN5DE.jpg","Le virage de leffroi, titre LEquipe, très marquée par ce carambolage. La peur a glacé tout le peloton, continuent nos confrères. Lincident a choqué tout le monde pendant une bonne heure, le temps que… [+2864 chars]","La chute des trois favoris du Tour du Pays basque a fait des dégâts. Remco Evenepoel, Jonas Vingegaard et Primoz Roglic ont du abandonner. Laissant la presse en émoi. ...",0,0,equal
"”Virage de l’effroi”, “la chute de trop”, “Des images glaçantes” : le monde du cyclisme sous le choc après la chute de Vingegaard, Roglic et Evenepoel",2024,"https://www.lavenir.net/resizer/5pkya0_VLLWTMNjEWYCgGvV24rI=/1200x630/filters:format(jpeg):focal(955x545:965x535):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/AXWIZHVMZ5CNLCDKV3T66BPG6Q.jpg","Le virage de leffroi, titre LEquipe, très marquée par ce carambolage. La peur a glacé tout le peloton, continuent nos confrères. Lincident a choqué tout le monde pendant une bonne heure, le temps que… [+2531 chars]","La chute des trois favoris du Tour du Pays basque a fait des dégâts. Remco Evenepoel, Jonas Vingegaard et Primoz Roglic ont du abandonner. Laissant la presse en émoi. ...",0,0,equal
Cyclisme - Paris-Roubaix. La femme qui a jeté la casquette sur le vélo de Van der Poel identifiée,2024,https://cdn-s-www.ledauphine.com/images/3DC91682-25A6-4C41-81D1-CA2442C9661F/FB1200/photo-1712757172.jpg,"Le Dauphiné Libéré, en tant que responsable de traitement, recueille dans ce formulaire des informations qui sont enregistrées dans un fichier informatisé par son Service Relations Clients, la finali… [+854 chars]",Son geste a fait du bruit.,1,1,equal
"Une journée noire"""," ""un rêve brisé"": la chute de Wout van Aert met le monde du cyclisme sous le choc""",2024,"https://www.lalibre.be/resizer/ZNLkjtfcGPdHsAv1-GIPj-n6zes=/1200x630/filters:format(jpeg):focal(955x545:965x535):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/OIO44DUUUNC2DB5T3FIJECBT5U.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/EOSEUYZ2DZAJHF2Y2MRCPTFGU4.jpg",La chute de van Aert est dramatique pour lui et pour le Tour des FlandresLes images ont rapidement fait le tour et le monde du cyclisme sest mis en émoi. À commencer par le journal LEquipe qui évoque… [+1962 chars],0,1,male
"Les Safariches, les chutes dans le cyclisme et l’alcool au Parlement belge dans le même Presse-Citron",2024,"https://www.lavenir.net/resizer/wKJTzJe04xwZuMsttiFfxRBRUfo=/1200x630/filters:format(jpeg):focal(545x371.5:555x361.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/4ZG362QRUZAGPBXYOCAP66YDKY.jpg","Pour Paris-Roubaix dimanche, lorganisation a donc prévu (sauf modification) une chicane"" (sorte dîlot à contourner) avant la trouée pavée dArenberg où les coureurs déboulent toujours à plein gaz. Su… [+4155 chars]""","L’actu de la semaine, revue et condensée en petites dosettes recyclables. ...",0,1,male
"La baguette en goguette : Dylan Corlay, le maestro qui fait son “Tour d’orchestre(s) à bicyclette”",2024,https://focus.telerama.fr/2024/04/12/733/437/4073/2715/1200/800/60/0/63e0e7f_1712921022113-dylan-6081a-julien-boulanger.jpg/webp,"Musicien aussi chevronné que fantasque, Dylan Corlay conjugue jusquau 14 juillet sa passion de la scène et du vélo. De Nantes à Nice, le chef dirigera une dizaine densembles, se rendant à bicyclette … [+5690 chars]","Musicien aussi chevronné que fantasque, Dylan Corlay conjugue jusqu’au 14 juillet sa passion de la scène et du vélo. De Nantes à Nice, le chef dirigera une dizaine d’ensembles, se rendant à bicyclette d’un concert à l’autre. Show devant !",0,2,male
"Remco Evenepoel opéré ce samedi, le bilan de Van Aert s'alourdit: les stars du cyclisme belge sur la touche pour un petit temps",2024,"https://www.dhnet.be/resizer/350l6ICHDXDLxODkrs6R6CAEg-4=/1200x630/filters:format(jpeg):focal(4123x2757:4133x2747):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/6LJWAO74QZHR7KW5AX2LGSOHQQ.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/W2AHU2OJWFGNTAJM7LW2AA5IH4.JPG","Comme si cela ne suffisait pas au malheur des Soudal Quick-Step, Mikel Landa et Gil Gelders ont dû également abandonner suite à une chute. Si le jeune Belge ne souffre que dabrasions, le Basque sest,… [+2409 chars]","Et ça continue ! Ce vendredi au Tour du Pays basque, Mikel Landa s’est cassé la clavicule. ...",0,2,male
Liège-Bastogne-Liège et Flèche wallonne : vos souvenirs et vos bons plans,2024,https://www.dhnet.be/resizer/v2/GSGYFB47ZFFQVEGYXXZSE4HRGY.jpg?auth=d82132f5bb0e242d9e28ded407a8a48323a58aa3b41f957bd198ca822afa5ca8&width=1200&height=630&quality=85&focal=3910%2C2608&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FDZNGDE46VVGXRGHD3TEI5RB3GM.png%3A100%3A0%2C559,"Dans ce Deuzio spécial Ardennaises, nous vous apporterons tous les bons plans pour bien suivre les courses et en profiter au mieux. Nous avons donc besoin de tous vos conseils pour permettre au publi… [+472 chars]",La Flèche Wallonne (mercredi 17 avril) et Liège-Bastogne-Liège (dimanche 21 avril) sont des moments très attendus par les nombreux passionnés de cyclisme. Mais aussi par le grand public qui se masse en nombre le long des parcours. Avez-vous des bons plans pou…,0,2,male
Liège-Bastogne-Liège et Flèche wallonne : vos souvenirs et vos bons plans,2024,"https://www.dhnet.be/resizer/FeGgOYliWu5iZD6yIH504Zhf1F0=/1200x630/filters:format(jpeg):focal(3905x2613:3915x2603):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/6LJWAO74QZHR7KW5AX2LGSOHQQ.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/GSGYFB47ZFFQVEGYXXZSE4HRGY.jpg","Dans ce Deuzio spécial Ardennaises, nous vous apporterons tous les bons plans pour bien suivre les courses et en profiter au mieux. Nous avons donc besoin de tous vos conseils pour permettre au publi… [+472 chars]",La Flèche Wallonne (mercredi 17 avril) et Liège-Bastogne-Liège (dimanche 21 avril) sont des moments très attendus par les nombreux passionnés de cyclisme. Mais aussi par le grand public qui se masse en nombre le long des parcours. Avez-vous des bons plans pou…,0,2,male
Liège-Bastogne-Liège et Flèche wallonne : vos souvenirs et vos bons plans,2024,"https://www.lavenir.net/resizer/tJpoMNV_HlNJ7mH26UlHkp1A2x8=/1200x630/filters:format(jpeg):focal(3905x2613:3915x2603):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/GSGYFB47ZFFQVEGYXXZSE4HRGY.jpg","Dans ce Deuzio spécial Ardennaises, nous vous apporterons tous les bons plans pour bien suivre les courses et en profiter au mieux. Nous avons donc besoin de tous vos conseils pour permettre au publi… [+472 chars]",La Flèche Wallonne (mercredi 17 avril) et Liège-Bastogne-Liège (dimanche 21 avril) sont des moments très attendus par les nombreux passionnés de cyclisme. Mais aussi par le grand public qui se masse en nombre le long des parcours. Avez-vous des bons plans pou…,0,2,male
